x,y,z,c,t
851,1356,2362,5,2
2200,2411,2014,4,2
2425,113,303,7,3
494,921,243,6,4
598,954,2451,8,14
1155,2238,1046,5,3
2221,1354,1681,6,3
1722,447,2258,6,4
1972,1391,1269,5,4
1709,2159,1359,5,3
144,1665,2475,3,2
1659,2311,160,7,1
1927,63,1228,4,2
313,2489,2176,6,7
2022,1343,2125,6,4
1035,2147,435,3,2
1813,247,2064,6,2
1031,1230,617,5,2
1241,1384,1086,8,7
1411,1313,1467,8,7
2308,2086,843,8,8
1029,1398,2439,5,3
953,226,2188,6,4
843,2167,658,4,2
138,513,510,7,6
1953,38,791,5,1
2194,1375,70,2,2
471,1066,858,8,2
745,2094,2463,1,1
2047,1582,2444,5,3
2096,1396,2385,2,2
1022,1280,261,4,2
1380,608,1120,5,5
557,1317,981,6,4
1448,958,2304,7,2
1589,1237,894,8,6
2207,1881,811,7,3
1631,2085,2123,2,1
1979,190,1667,4,3
2348,2370,758,0,0
497,1767,2174,7,4
379,539,1172,2,1
892,1848,1273,2,1
621,1786,1951,6,8
2274,211,1967,6,2
315,444,632,8,3
1864,1467,1833,2,1
1574,562,1424,6,4
2159,1789,2344,7,3
418,125,1452,3,2
2361,284,1881,2,1
480,427,84,7,1
1321,1882,931,8,3
462,2061,2100,4,4
749,1827,1510,8,5
1193,296,595,2,2
49,421,1448,1,1
2492,2444,1759,2,2
1661,556,323,6,3
1023,899,1902,8,5
849,2015,1948,4,3
331,2164,1783,7,3
1057,2057,1610,6,3
1132,1407,1115,3,1
2367,1061,1900,4,4
954,636,11,6,4
477,1067,58,7,7
2115,579,2222,5,3
738,2103,202,3,2
862,20,367,7,3
560,836,1313,5,2
1989,932,2063,7,5
2204,1165,1410,5,2
2216,345,1701,11,10
2209,772,970,2,0
1837,1220,2323,6,2
997,347,891,4,3
187,1050,1521,5,3
2320,1248,447,3,2
82,684,1436,2,1
813,1835,2237,6,5
2485,472,175,8,8
1512,795,1434,4,3
1496,2055,335,5,4
1765,2047,1874,4,4
1563,1535,557,3,3
1089,162,1786,7,5
2102,966,15,6,2
1949,1505,185,7,10
1813,2386,119,9,7
1845,1727,361,8,5
2121,1295,686,4,3
875,712,1679,10,10
2459,1147,2137,5,1
92,990,234,7,3
644,1038,661,3,0
1032,325,933,8,4
713,2162,1754,6,4
1380,1158,182,6,2
1518,1586,2306,7,4
955,1047,1930,7,4
1066,2220,329,5,2
549,1448,439,6,6
1689,945,2248,7,5
2056,283,691,8,7
1523,494,1247,4,0
1724,324,1951,1,0
280,103,887,8,8
1495,102,1423,1,1
202,1505,554,7,3
29,1612,1407,7,3
733,1198,662,3,2
1273,2247,1112,7,5
1692,2473,1222,1,1
1905,1299,1903,4,1
1288,1152,251,2,1
1773,1408,329,2,2
1644,1591,2039,8,6
367,1478,1009,4,2
763,1757,184,7,9
173,1915,1111,5,3
504,2054,778,5,4
550,74,551,8,3
559,396,1684,5,3
1816,353,1532,8,6
2043,1524,1501,6,4
1317,1862,2152,0,0
802,1038,1652,8,6
616,2159,661,6,2
378,184,1929,7,3
2337,195,1741,5,3
1415,649,1312,6,3
2141,546,294,4,2
1057,1850,2126,3,2
1861,1964,322,5,5
2050,2145,1504,2,0
2325,1994,694,3,3
842,1783,1877,3,2
795,736,1403,6,6
2035,801,2113,7,6
1769,861,748,0,0
2329,771,1324,0,0
1034,150,1809,3,2
1311,865,189,7,3
1866,1952,1694,4,2
1126,347,1773,6,4
1596,2288,2435,5,3
1592,2410,308,5,4
1299,1094,2008,8,5
49,1978,1031,8,5
2101,2259,1748,9,7
2423,263,1384,8,5
2271,1902,1027,6,3
1816,672,505,4,2
98,751,70,4,6
2252,94,2384,5,5
840,1052,340,4,3
1699,183,32,5,2
2238,1624,1597,7,7
2478,2019,1398,6,3
1388,2121,1575,3,3
1540,1453,1503,6,4
2052,261,1741,3,2
1253,428,40,3,3
1890,1202,908,8,3
2088,1709,611,7,2
2099,530,234,4,0
2353,640,1551,7,5
2387,594,365,3,2
1952,1236,694,6,1
1865,33,2226,4,2
1672,1488,1349,5,2
1083,2081,1093,7,6
2413,915,894,7,6
201,2168,438,5,4
1855,2428,437,7,6
1355,368,165,7,2
459,1153,312,4,2
1239,942,649,2,2
268,1299,12,3,4
393,1606,2159,8,2
1623,2089,655,9,8
1718,190,1673,5,2
491,2033,1441,8,6
863,132,358,4,3
692,913,1771,5,2
2380,249,1681,8,11
383,874,2482,6,3
1014,87,2108,2,1
2380,1127,182,6,3
283,1634,1414,2,2
1055,1775,715,5,2
175,2253,2095,8,2
1941,1125,2229,7,3
538,914,830,2,2
1894,1533,1737,3,3
487,1806,1750,8,8
1803,2066,1551,6,1
445,1712,1627,4,5
555,1948,1314,5,2
471,631,851,8,7
2149,1701,1675,7,4
305,1074,520,8,4
2306,1725,1275,3,3
1972,378,2278,3,2
256,1854,316,1,0
499,1637,543,6,4
2217,1521,2109,8,9
2034,1330,2424,0,0
2294,193,888,0,0
1402,1183,2026,4,2
463,878,2253,3,2
326,1873,1360,8,5
1,2389,1133,6,5
854,2112,1128,8,1
2267,2140,1571,5,1
622,2150,954,13,5
506,1367,1589,3,2
1325,390,1319,7,2
159,1496,713,4,1
2265,1101,485,5,4
1346,507,2454,9,5
1232,1186,2383,6,1
1878,2277,384,5,4
1518,1472,1625,7,5
2307,315,1211,3,2
1259,1446,2461,5,2
2265,1231,2030,8,5
1947,1439,1297,3,2
215,2021,872,8,10
2201,1449,2167,5,2
1419,1628,582,6,4
2434,1060,1200,3,3
587,1057,1554,2,2
2297,1421,2146,3,2
2013,2125,1957,1,2
2112,1072,746,4,1
836,852,1194,2,1
2067,2350,778,4,2
1009,1317,600,6,3
2136,2302,1493,5,3
268,243,1521,6,4
412,1519,1478,5,2
613,563,1346,4,4
1347,1565,2147,3,3
1674,853,571,0,0
1697,514,1748,6,1
2367,798,402,2,2
700,58,1003,8,7
553,1844,240,13,4
241,887,1856,6,3
639,1861,1732,1,1
1045,1972,109,5,2
1179,1302,349,4,3
1857,2003,597,7,7
2044,2163,1599,4,3
430,1318,948,5,5
934,1848,864,2,1
507,929,517,6,5
994,468,1065,4,0
1504,2186,2491,6,2
2226,527,1736,11,8
1677,1622,1026,1,1
1496,2285,1982,6,6
688,1325,1491,3,2
2083,830,683,5,3
1582,1382,1931,3,2
1350,1338,1102,4,4
989,833,887,1,0
2210,1230,1006,5,3
1635,1388,635,8,8
1770,2429,710,7,4
2344,1996,1437,4,5
925,796,324,8,7
899,2219,1458,6,6
1192,1032,1998,4,3
487,619,1811,8,5
527,1508,193,0,0
421,1335,300,8,3
1488,2373,2022,6,3
155,1142,1260,5,3
2056,399,2333,8,2
2446,515,2417,6,2
221,1684,904,4,4
887,1508,1675,3,1
155,684,413,2,1
2057,1657,967,2,1
431,120,2088,3,2
1246,115,737,14,5
1983,304,1865,6,3
1332,2228,1638,6,3
2206,1734,689,4,3
388,177,2460,1,0
307,2019,1930,4,3
1714,2413,708,6,2
2345,1383,58,8,8
880,1557,206,0,0
1754,2147,965,6,5
2444,682,1618,6,3
2418,550,1157,6,3
268,1846,861,4,3
2068,2302,212,1,1
639,1317,2333,4,2
297,1546,1570,8,5
425,2312,1589,6,4
1395,2190,1351,6,4
742,675,1495,7,4
1573,1172,1717,4,2
2425,1430,2031,5,4
1922,1431,2337,6,3
1494,1259,532,6,5
731,2279,335,4,2
1707,1511,705,2,2
614,112,267,5,5
584,63,399,8,6
1081,191,1948,2,1
1901,2312,1913,6,5
2289,1334,1943,5,3
129,211,1787,9,5
2340,1543,1879,1,0
824,1524,400,4,2
171,1640,1536,2,2
738,598,267,6,6
971,1502,221,5,3
1856,1954,2481,3,2
343,335,1273,5,3
911,1178,1031,6,2
1691,818,2478,4,3
89,390,1528,3,2
833,1775,51,5,5
361,1736,707,8,4
262,1476,1074,4,2
945,1846,2496,4,3
1704,2368,1692,4,3
909,1532,573,5,2
2154,956,399,4,3
187,1404,1456,7,4
754,477,2112,1,1
945,2366,1044,3,1
1005,2337,352,7,4
2289,289,302,2,2
1418,1439,1948,1,0
1060,2266,1539,4,2
2269,1,2055,4,4
569,2252,2376,7,5
1868,1866,1259,7,1
797,1600,2155,4,3
859,1517,2332,0,0
978,1608,168,5,3
614,1368,586,4,2
911,64,157,5,2
447,1066,135,3,2
2051,1644,684,2,1
457,549,1303,4,3
1124,251,2358,7,5
2303,1309,2133,4,3
1767,89,1346,6,8
1556,285,1618,8,5
1578,214,25,2,1
1930,681,2441,6,6
1755,1605,1079,1,1
1139,495,719,8,5
934,52,2058,7,2
1685,1,700,8,8
614,1718,2032,8,4
826,1881,2462,5,3
2098,662,1271,6,7
2240,867,1580,8,5
548,1324,2290,2,1
494,2181,2212,5,2
906,2401,555,1,1
924,1229,1220,3,3
2045,1703,2141,1,2
1547,1553,144,5,3
706,1707,419,4,5
1010,1121,2405,3,2
863,559,1254,2,1
85,1974,852,4,3
1521,2155,1780,3,1
1922,2082,332,8,4
2190,1303,438,8,2
1511,1402,78,6,1
2222,1011,1466,5,5
1914,1465,1691,6,3
232,2311,1401,8,2
945,1990,1455,1,0
726,480,793,2,2
1395,2477,742,5,3
1393,642,2448,6,3
935,528,1311,6,5
632,997,934,6,3
1215,1248,1604,6,4
954,1271,2472,6,2
1779,47,757,2,1
1293,475,820,6,2
20,662,2334,4,4
1903,2027,2232,4,2
1297,1996,1471,5,3
1293,1079,509,9,7
2230,1700,1778,8,6
625,487,957,6,4
1813,2419,336,7,9
409,2023,642,8,4
190,1369,681,6,1
696,1063,1096,4,4
2225,290,2474,6,3
885,1649,2408,6,3
2217,610,1408,3,2
684,92,518,6,4
1945,486,2275,6,6
2233,1912,2398,2,2
1130,2255,431,6,3
433,2095,1216,3,2
1998,724,1504,7,8
127,576,1184,6,6
912,707,2135,5,3
1074,1207,202,6,2
1537,386,1141,4,5
976,514,965,7,3
2316,887,2095,4,2
1045,2311,618,2,3
1818,30,292,7,3
1459,2385,1462,6,2
1023,41,2500,4,4
213,1827,1083,5,3
1531,1767,2233,3,1
1987,49,1444,7,6
343,116,2468,8,5
1667,204,1072,5,3
720,1290,1830,6,5
201,832,403,7,5
78,742,1840,5,2
138,2129,2481,6,2
2139,415,538,5,2
1473,1096,1490,6,3
168,169,1817,8,5
2237,234,649,8,11
967,1708,2484,8,5
149,631,1245,7,4
2304,1815,451,8,2
1900,1139,1576,2,1
2359,2255,92,8,4
201,108,1800,0,0
242,1308,646,2,3
1163,146,807,6,3
1029,2131,1357,8,6
2139,1771,1249,8,8
1622,1321,1180,4,1
2158,423,177,8,4
1968,1074,1068,8,4
1537,1349,739,5,3
190,2114,1773,8,5
124,691,1937,7,2
1558,1730,2356,8,5
5,2399,621,8,4
1306,481,421,4,1
1104,1984,1617,8,3
966,1695,2413,6,5
2190,2429,2463,7,4
1462,2187,187,6,1
799,773,508,8,6
810,540,1499,3,2
2291,899,1897,5,3
1091,2480,595,6,2
1076,2296,1850,2,1
59,13,386,8,4
85,391,209,4,4
144,109,549,5,3
1815,390,473,6,4
1179,1304,292,8,6
603,551,2365,6,3
554,223,696,5,1
1490,402,934,3,2
353,2051,1362,8,4
1930,2112,694,4,0
788,1488,2403,6,1
194,2174,354,6,8
761,1795,1630,6,2
2031,1316,503,5,4
2458,983,1636,8,4
857,786,1532,4,3
721,1333,1137,1,0
938,584,693,4,2
1545,1299,1930,5,4
663,1451,1951,8,4
716,127,653,7,2
1447,1448,1266,8,7
1049,585,350,7,3
1929,53,1720,6,4
1273,2066,271,5,4
724,2432,1445,3,2
1617,2377,2090,1,2
1585,1002,227,6,5
1739,174,195,7,7
1766,357,933,6,4
1220,623,472,8,3
2025,1228,2499,6,2
1134,1861,599,8,3
2274,1933,1708,4,1
1285,1206,1982,2,2
73,393,67,6,6
1152,2031,2261,1,1
354,142,1597,2,1
409,390,27,6,4
252,1226,2080,4,4
1700,828,1881,7,3
600,1380,2092,4,2
1442,2088,2178,7,3
1454,919,2356,8,4
443,2177,2106,7,8
1404,1671,848,6,6
1356,329,689,7,2
2193,144,1495,8,4
1797,2060,2199,2,1
1743,579,2249,5,5
183,603,2466,6,3
10,1533,1009,8,4
1077,564,1183,7,5
1803,2214,444,0,0
1595,1670,1365,7,3
2192,2430,1944,2,2
104,1059,1335,6,3
365,804,1903,4,1
1447,2002,300,8,3
2005,1538,2294,2,2
734,183,2223,6,3
1388,2029,1805,5,3
1156,989,472,8,6
2353,85,1479,8,2
1943,1115,1673,6,5
1318,1785,544,3,1
2107,2258,1446,8,4
2380,2419,1799,6,3
2478,2094,1945,9,6
1384,2201,562,8,4
363,1015,933,1,0
1711,2250,2385,6,4
139,1859,2193,4,3
642,713,914,6,3
2249,2032,460,1,1
94,293,291,4,2
2219,2190,1738,8,6
1731,1891,520,6,4
428,1141,1856,0,0
1637,34,1541,3,2
206,1856,2121,4,3
705,1079,439,6,3
1781,2298,1346,6,4
365,1190,422,8,7
1837,1377,2453,6,1
1799,1653,1071,3,2
1206,2197,1930,4,2
1439,476,2352,5,4
459,2400,1690,5,3
545,1718,1125,4,1
1099,1302,857,5,2
1239,2060,1443,1,0
1317,91,1403,7,5
1630,747,683,5,4
464,1232,874,8,6
1345,543,2171,5,3
1731,1974,1655,6,4
1986,1047,2015,4,4
2475,284,2434,5,4
1725,1210,2310,5,5
829,598,151,8,4
221,2381,2021,8,5
1428,713,2308,5,1
2213,1097,2270,0,0
1550,63,1187,1,1
934,391,2089,6,3
1760,591,896,0,0
1329,607,1359,7,4
2386,1404,1596,4,2
2188,705,940,6,4
1814,1201,2265,3,1
950,572,976,4,2
956,2443,2088,6,3
691,402,480,1,0
1746,2162,1315,4,2
1929,67,1959,0,0
2467,2100,2474,3,1
1221,1654,865,6,4
1162,484,1784,9,6
358,2177,2449,7,4
2104,1303,1719,4,3
1982,1089,415,4,1
1469,1566,1125,3,3
1909,2016,226,6,3
2410,110,861,5,5
476,1408,1178,6,3
120,1418,1710,12,4
410,687,2151,6,3
1703,1865,469,6,2
141,614,1309,5,2
2361,1866,1690,5,3
81,1909,1216,7,3
2459,2308,1774,4,2
1498,561,329,4,0
1851,798,975,4,5
1862,239,530,8,6
58,220,2395,3,4
842,2058,2206,4,2
2401,776,1022,6,2
575,764,1841,8,4
607,1696,262,6,4
773,757,1928,7,7
19,1653,446,5,8
111,434,684,5,3
963,1169,330,7,6
1837,1802,1213,6,4
1322,991,2211,4,3
720,1871,2478,8,5
2360,37,1583,7,4
173,2332,1024,9,7
210,1057,1263,6,3
662,2339,1844,5,1
729,2112,1906,3,2
846,745,1788,8,5
2401,1998,2091,8,4
1962,2350,603,7,6
452,711,815,7,5
811,1470,224,4,3
1344,571,535,8,4
77,2004,1247,6,3
888,2029,958,3,2
1064,551,194,6,4
2145,227,1839,5,2
893,28,201,5,3
1276,1910,53,4,4
791,1087,594,8,1
1332,2389,888,6,4
1454,584,2417,11,8
783,1845,398,6,8
1400,212,27,6,2
1471,459,834,4,2
1662,492,11,6,2
171,1901,2138,8,5
2363,1552,1440,3,3
333,1511,1116,6,3
2041,884,1479,5,3
730,42,1162,7,6
2141,2063,2014,7,7
175,879,462,8,9
1468,418,2015,6,1
1946,112,2068,8,3
2459,700,960,4,3
693,789,1915,0,0
1727,1967,959,6,3
616,2138,1916,3,2
30,2310,2452,6,6
593,2310,1911,4,2
989,1383,122,4,4
1042,1036,2221,6,1
162,692,2476,7,4
484,1709,1620,3,2
1181,1890,167,2,1
1932,847,521,4,4
335,511,504,8,4
197,940,248,2,2
1026,142,2215,7,3
1497,1429,828,1,2
884,690,109,2,2
2132,1585,365,8,7
630,601,1669,5,3
177,794,2153,8,13
407,1941,1048,6,2
859,2489,1981,8,5
632,1736,356,7,4
1746,1183,2046,8,4
967,2211,2465,7,3
821,1254,1944,3,2
2368,767,1739,5,8
2404,1710,471,0,0
409,2118,2094,8,3
902,1833,2490,8,6
2055,157,1184,3,1
629,1656,884,8,8
1446,89,510,7,4
951,1381,394,2,2
531,1394,806,8,4
929,576,2351,5,6
146,229,1235,4,3
288,2010,581,6,2
2020,1913,2338,4,2
650,1172,59,7,5
2316,1134,385,4,2
2346,1650,1086,8,2
1148,954,887,5,2
887,1118,2310,7,3
474,1764,1176,6,4
540,1854,2139,6,3
2350,1342,644,1,1
1470,1730,2152,8,7
2265,1753,1853,6,4
164,1357,2103,4,3
2272,562,1475,4,2
2146,1303,2074,6,3
957,1748,153,6,3
2246,1785,695,4,4
1332,242,1160,0,0
1917,813,602,5,3
894,370,1456,6,4
2358,1042,2217,7,4
895,1365,350,7,3
295,1354,1198,8,3
1402,1721,992,5,5
1749,192,1611,6,4
1688,1452,1925,5,2
1709,2227,715,7,5
1812,1220,1374,8,3
1615,577,1659,8,5
1643,361,1969,5,5
283,1548,1195,1,1
1383,1932,1362,2,2
12,107,1209,7,4
1925,712,239,8,2
1518,2047,8,4,2
941,1066,1599,6,5
228,2348,1930,0,0
1650,2145,547,6,2
1036,685,1638,8,1
1706,70,585,4,2
1070,363,185,8,3
909,1279,2053,8,2
718,1039,1913,6,1
644,265,1576,3,2
763,2297,1432,8,4
460,763,1257,6,7
1161,1607,1165,4,0
990,1917,861,3,2
861,1291,1956,12,14
2146,2216,199,8,5
655,671,2405,6,4
897,1055,1263,8,6
1085,1793,245,8,10
988,1101,2043,8,10
189,1812,1385,5,7
2110,1600,200,5,6
862,634,1285,2,1
703,749,1143,8,3
1573,1477,1246,6,2
809,2340,260,6,3
608,776,1142,4,4
854,1117,2230,5,4
1551,1466,1405,2,1
2046,1867,180,2,2
615,2034,2149,3,2
2408,1403,1139,8,7
1071,1427,1590,8,8
1058,1169,2110,6,2
1222,772,871,6,7
24,2148,372,3,2
170,2001,2494,8,5
486,1756,590,5,2
2480,1210,1323,8,5
840,2273,1321,6,5
1830,889,704,5,4
567,247,2037,8,2
1551,2487,1588,2,1
2376,2163,239,7,2
885,1602,1625,1,1
1061,777,1395,5,4
1083,561,391,1,1
217,2289,1076,4,2
317,1074,1755,6,4
585,687,2052,7,3
2256,2366,2265,7,3
2285,2247,256,5,3
378,1927,1054,5,6
531,2470,1294,8,7
303,671,1822,7,6
105,53,2115,5,2
1651,606,771,7,10
1974,706,2089,8,8
1211,2011,882,5,2
1701,841,213,8,4
1552,2197,1373,4,2
984,2485,1606,6,3
2166,1108,230,10,8
566,1608,1097,6,2
1268,1152,2098,4,4
2036,2155,1686,2,1
291,842,788,4,3
343,61,1986,8,7
1322,365,1762,13,5
1669,240,730,4,2
2207,2051,606,4,2
2055,958,125,6,6
1629,932,634,8,11
2474,1568,1767,4,3
908,1495,1326,7,4
917,2466,211,5,3
1209,989,671,4,3
2152,1434,1081,4,4
2498,1648,1252,3,2
2405,299,1671,6,2
1164,1769,1939,4,2
1652,379,1623,5,5
1237,249,1879,0,0
1766,1562,473,8,7
125,619,1741,4,2
39,128,326,3,1
1061,69,811,10,6
422,2415,444,2,2
1920,2018,57,5,3
543,2041,498,1,0
1918,1830,39,4,3
710,2381,674,1,0
2079,709,2050,4,3
1892,1527,1508,5,3
443,2016,311,4,3
826,1655,724,6,2
1424,1733,920,1,0
1336,1291,578,6,3
496,1502,270,4,3
2484,989,2081,3,1
1141,1680,361,7,4
1423,47,1921,4,3
2389,359,455,1,2
987,168,518,4,3
2157,740,224,3,3
1803,817,323,8,4
2109,135,287,4,3
1952,1123,20,3,2
2030,1357,797,8,5
689,1625,810,0,0
977,1556,724,7,7
18,404,2003,8,4
2192,1104,357,5,2
398,805,1349,8,0
119,198,1180,6,3
1186,469,2113,3,2
721,923,489,8,6
2063,2263,125,5,4
1489,343,626,7,2
1236,2420,2348,9,5
2239,931,2331,1,0
2340,16,2300,7,2
706,2291,1281,8,5
2345,164,1935,4,4
109,2449,2293,7,4
1850,1728,2105,2,1
2068,10,412,8,3
309,1828,1476,6,1
1568,198,1196,5,3
2224,584,196,4,1
2062,590,1124,7,3
1309,201,2107,5,1
642,1121,1142,2,1
2284,726,1122,0,0
774,116,1153,7,6
1172,2351,428,4,2
1629,2145,671,6,5
622,1885,2455,8,6
2242,732,42,6,4
1657,843,532,8,8
1291,1524,1221,8,6
593,414,1453,3,2
560,638,2383,6,3
649,2199,2344,4,2
1120,881,1208,3,2
249,312,1880,4,3
793,2274,1147,8,10
1190,2006,510,4,3
971,2199,1759,5,1
422,1295,1946,1,1
752,2068,2213,1,1
180,2022,1498,9,3
2229,1871,2086,11,12
2123,1366,1801,5,3
1414,474,2232,0,0
2005,1138,2416,3,3
1639,1898,1442,2,1
1554,734,327,8,4
591,709,348,2,1
2274,1812,2092,8,5
2367,208,960,8,8
1239,2250,1193,5,2
276,332,2098,7,7
114,331,2472,1,1
271,177,144,1,0
474,2469,1811,8,9
689,805,1826,2,0
989,409,1622,6,3
39,1562,949,3,2
10,1438,2097,8,7
779,800,1703,1,1
2413,11,808,1,1
1678,137,464,6,6
1974,585,367,0,0
1872,1232,417,6,3
990,844,2312,3,2
799,1770,2180,7,6
265,1770,316,4,1
934,803,132,8,7
1626,1876,779,4,3
1111,1913,1516,7,5
2001,235,1603,8,4
1241,1794,1012,5,9
510,2171,1891,6,6
285,627,1549,4,4
116,2263,244,4,1
2047,1491,2245,9,11
1062,1377,1466,4,4
152,430,644,2,1
386,1215,1986,7,2
1203,1690,1669,8,5
1243,986,2140,7,1
1018,1806,2019,6,5
2180,1708,1971,6,4
306,497,1426,2,1
2445,1779,457,2,2
432,452,435,5,2
2412,2432,313,6,2
1395,1064,1989,6,5
1301,331,1550,7,3
361,910,110,3,3
815,147,400,0,0
1551,1598,2359,5,2
2226,397,1787,6,1
2443,1244,1385,10,8
2353,1189,572,6,7
1254,2438,1061,7,4
1807,1158,1038,7,3
1213,772,112,3,2
2010,2088,294,1,0
2063,1288,1985,3,2
196,2323,708,8,5
140,1899,2120,8,8
335,373,2242,5,3
329,938,2482,0,0
358,2208,1973,2,1
699,130,1816,7,4
1296,1080,388,3,2
1911,1294,1485,1,1
1986,1891,1504,8,5
1494,81,1510,4,3
1134,1331,1942,6,3
1016,635,197,4,4
2408,929,751,6,2
2425,1483,1139,6,4
1407,2211,404,7,3
653,1320,1614,4,3
1090,306,211,5,3
1673,1505,1815,5,2
202,2151,1286,4,3
2076,1638,1387,1,1
886,1924,2401,9,3
1985,2271,2476,9,12
1251,601,1941,8,9
2038,2337,2253,15,5
2303,2489,685,4,3
2073,1834,812,4,4
1460,2128,305,7,1
2157,2360,1912,4,2
2107,2239,109,7,3
524,1049,218,3,3
2205,1104,1079,6,2
2314,770,1999,2,1
627,956,99,8,6
2492,1705,542,7,2
921,1169,416,8,12
894,732,2150,2,2
651,941,998,8,4
565,1146,1029,6,4
244,1337,1724,7,7
692,354,826,6,6
549,2173,350,4,0
413,210,2473,5,3
1918,1583,1425,2,3
1656,22,1767,4,2
1130,147,18,7,5
2123,704,1403,8,4
1545,2445,976,4,4
350,1529,2365,8,6
2175,113,880,2,1
1096,773,1355,5,3
742,1734,1027,8,2
2125,705,1336,6,4
2031,897,637,8,5
189,1966,190,7,5
1923,1645,2347,5,5
1353,2004,1206,3,3
1042,1233,52,6,7
2351,471,2081,3,2
1413,286,590,7,5
388,2482,2190,5,3
1098,1567,750,8,5
623,319,397,6,5
95,733,29,6,7
1913,446,2016,4,2
1127,2116,1007,4,3
1516,2258,2131,7,1
293,1335,1590,2,1
1279,931,559,8,6
1224,588,663,6,2
978,456,2133,2,1
978,1238,854,6,3
15,880,1614,1,1
1207,245,65,6,4
1369,487,2212,4,1
942,2244,1130,4,3
2233,778,2174,5,1
357,1327,217,7,6
2319,1378,869,7,1
2447,1353,375,5,3
973,404,1206,4,2
2274,652,159,8,3
2473,435,1023,6,4
1751,1671,2478,7,7
2495,2264,1823,7,4
2065,1578,167,6,2
55,644,1713,10,6
710,894,826,0,1
1786,995,2216,7,6
845,318,2220,6,2
1962,123,1313,8,10
2093,792,2047,1,1
1014,1466,1023,9,8
756,566,2465,9,7
1656,1192,1749,7,2
1704,1344,2409,4,1
1256,372,1146,4,3
534,18,1357,2,1
869,1836,1052,6,4
433,189,1755,5,3
792,2280,1691,8,3
1939,1150,1941,2,1
1847,193,1984,0,0
1598,1963,2106,5,7
1752,418,1016,11,7
590,1571,1192,6,3
799,1317,1565,8,8
1599,38,1622,8,1
800,918,2282,8,1
2090,209,1024,8,9
454,1262,331,5,2
1461,561,18,5,2
1264,284,2317,6,2
118,1446,1819,5,4
175,2313,906,4,5
2153,2265,2388,9,7
965,331,1903,8,5
2134,455,1486,8,6
87,1332,2414,5,5
151,1625,1188,5,2
250,772,1668,7,4
1193,2273,686,3,2
989,2221,1091,7,6
212,2479,1748,7,4
867,340,1744,9,6
598,927,409,7,4
1974,187,1776,4,4
1532,2358,1550,6,2
852,1068,313,3,2
956,434,526,2,2
1799,929,1057,4,2
2063,1432,1176,1,1
1833,1563,493,9,8
1223,305,942,6,4
548,1824,1973,3,2
975,739,1563,4,3
881,2244,511,2,1
556,1650,1616,7,2
1183,2469,1734,6,2
1089,670,1810,4,3
1532,982,376,4,2
1389,1627,97,4,3
287,1290,1643,7,6
590,232,2002,8,5
236,1799,1106,6,3
476,1549,70,8,7
113,305,1248,5,3
1474,208,286,8,6
2200,1306,1469,7,6
650,526,1031,3,2
909,431,148,4,3
2142,1095,1048,6,3
453,1393,1808,4,2
1693,309,1380,5,3
712,1329,23,8,5
1317,276,301,3,3
282,1831,2240,11,8
587,1992,2012,5,3
2153,960,361,4,3
2362,386,1313,0,0
2045,230,1165,5,2
558,2201,2313,8,4
35,2482,1560,6,5
1657,203,276,5,2
1816,2490,1529,3,2
2031,2336,1172,9,4
2464,2303,2242,1,1
1197,1106,750,4,3
533,294,308,6,4
801,2085,724,1,1
1265,1986,1268,8,2
1180,1869,2104,8,6
1800,783,1992,7,3
70,887,1338,5,4
620,1169,1827,6,2
907,546,2012,1,1
1971,615,1788,6,4
1328,372,207,7,3
1223,272,36,8,10
1580,1063,1865,3,3
1854,556,1572,2,2
477,1716,975,8,5
369,1431,2483,6,5
369,792,144,5,3
1695,2091,1764,7,7
376,456,2037,6,3
1968,769,93,6,5
1180,920,2240,5,2
913,994,1204,5,2
1469,1967,2202,8,5
1622,2052,1388,8,3
1141,1794,1211,6,4
658,1465,1428,8,3
228,1772,1102,2,1
516,840,26,4,2
1127,1419,663,7,3
27,835,525,3,2
1183,1140,317,7,3
579,251,1490,2,1
2043,1103,546,2,2
557,939,234,8,6
2121,1133,1963,6,9
800,268,2294,11,9
991,1324,623,8,2
2,1949,349,1,0
1835,234,1924,3,2
1504,2376,1376,9,10
1279,2291,1247,4,3
1324,2158,1843,6,3
402,1875,2009,7,6
2347,1382,281,6,8
2018,502,1594,7,11
1622,819,2354,6,4
2045,877,109,8,5
2202,986,301,3,2
890,295,775,3,1
950,1231,457,8,8
349,1716,2356,5,2
1562,1560,2086,8,4
2113,2138,403,6,4
1498,579,1667,8,3
2488,1742,633,5,6
244,51,482,8,5
1858,1472,1514,8,4
692,328,479,8,7
794,80,433,3,2
932,2405,1435,8,8
2166,2316,572,4,3
832,1649,1948,7,4
1483,793,1117,4,2
737,1687,1300,3,3
170,398,1325,4,4
463,1353,469,5,2
1849,1612,1682,8,4
746,67,563,3,2
666,2276,1537,5,3
1371,1763,877,2,1
85,5,158,6,3
1004,1031,1372,3,1
2278,2472,654,8,5
202,982,926,7,5
951,1788,847,3,1
409,571,741,4,6
918,87,2079,6,3
2418,678,1424,5,3
2007,165,737,1,1
1808,1654,486,8,6
1850,793,2088,2,2
1679,853,993,3,2
937,860,985,6,6
1379,1536,1742,3,1
626,2080,2241,0,0
2391,806,1803,4,3
1314,303,1208,3,2
2338,1723,2269,5,1
491,1831,2035,3,2
1843,1790,1282,6,2
1728,1037,1325,6,3
1415,1826,1213,5,2
547,989,169,3,3
